Date,Open,High,Low,Close,Volume,OpenInt
5/12/1970,1.9622,1.9836,1.9622,1.9622,44828,0
5/13/1970,1.9622,1.9622,1.9214,1.9214,114946,0
5/14/1970,1.8997,1.8997,1.8376,1.8376,119543,0
5/15/1970,1.8787,1.9214,1.8787,1.8787,77014,0
5/18/1970,1.8787,1.9214,1.8787,1.8787,33336,0
5/19/1970,1.8787,1.8997,1.8787,1.8787,89658,0
5/20/1970,1.8787,1.8787,1.8587,1.8587,170120,0
5/21/1970,1.8376,1.8376,1.8165,1.8165,88511,0
5/22/1970,1.8165,1.8165,1.7127,1.7533,96554,0
5/25/1970,1.7333,1.7333,1.6489,1.6489,39082,0
5/26/1970,1.6489,1.7127,1.6284,1.6284,214952,0
5/27/1970,1.6284,1.6913,1.6284,1.6913,271276,0
5/28/1970,1.6913,1.7127,1.6489,1.6913,219549,0
5/29/1970,1.6913,1.7333,1.6705,1.7333,254032,0
6/1/1970,1.7533,1.8165,1.7533,1.8165,120693,0
6/2/1970,1.8165,1.8165,1.7333,1.7746,151731,0
6/3/1970,1.7746,1.8165,1.7533,1.7957,177018,0
6/4/1970,1.7957,1.8165,1.7533,1.7533,511514,0
6/5/1970,1.7533,1.7533,1.7127,1.7127,71267,0
6/8/1970,1.7127,1.7746,1.7127,1.7333,48278,0
6/9/1970,1.7333,1.7333,1.7333,1.7333,22991,0
6/10/1970,1.7333,1.7333,1.7127,1.7127,33336,0
6/11/1970,1.7127,1.7127,1.6284,1.6284,65519,0
6/12/1970,1.6284,1.6489,1.6284,1.6489,86210,0
6/15/1970,1.6489,1.6705,1.6489,1.6705,90807,0
6/16/1970,1.6705,1.7127,1.6705,1.6913,102303,0
6/17/1970,1.7127,1.7333,1.7127,1.7127,48278,0
6/18/1970,1.7127,1.8165,1.7127,1.7957,97706,0
6/19/1970,1.7957,1.8165,1.7957,1.7957,66669,0
6/22/1970,1.7957,1.7957,1.7746,1.7746,56324,0
6/23/1970,1.7746,1.7746,1.6913,1.6913,59772,0
6/24/1970,1.6913,1.7127,1.6284,1.6284,113796,0
6/25/1970,1.6284,1.6489,1.5868,1.6489,379324,0
6/26/1970,1.6489,1.6913,1.6489,1.6705,71267,0
6/29/1970,1.6705,1.6705,1.6489,1.6705,60922,0
6/30/1970,1.6705,1.6913,1.6489,1.6489,233343,0
7/1/1970,1.6489,1.6705,1.6489,1.6489,57473,0
7/2/1970,1.6489,1.6489,1.6284,1.6284,60922,0
7/6/1970,1.6284,1.6489,1.5655,1.5655,103451,0
7/7/1970,1.5655,1.5655,1.5655,1.5655,60922,0
7/8/1970,1.5655,1.5655,1.545,1.5655,94257,0
7/9/1970,1.5655,1.5655,1.545,1.5655,80461,0
7/10/1970,1.5655,1.5868,1.5655,1.5655,35634,0
7/13/1970,1.5868,1.6079,1.5868,1.6079,248286,0
7/14/1970,1.6079,1.6079,1.5868,1.6079,37931,0
7/15/1970,1.6079,1.6079,1.5868,1.5868,20690,0
7/16/1970,1.5868,1.6079,1.5655,1.5655,116097,0
7/17/1970,1.5868,1.6284,1.5868,1.6284,921874,0
7/20/1970,1.6284,1.6489,1.6284,1.6284,96554,0
7/21/1970,1.6284,1.6284,1.5868,1.5868,148282,0
7/22/1970,1.5868,1.6079,1.5868,1.5868,51727,0
7/23/1970,1.5868,1.6079,1.5655,1.6079,310356,0
7/24/1970,1.6079,1.6079,1.5868,1.5868,45979,0
7/27/1970,1.5868,1.5868,1.5655,1.5868,67818,0
7/28/1970,1.5868,1.5868,1.5868,1.5868,63221,0
7/29/1970,1.5868,1.6284,1.5868,1.6079,149433,0
7/30/1970,1.6079,1.6079,1.5655,1.6079,112648,0
7/31/1970,1.6079,1.6489,1.6079,1.6489,126442,0
8/3/1970,1.6489,1.6489,1.6079,1.6079,101154,0
8/4/1970,1.6079,1.6079,1.5868,1.6079,113796,0
8/5/1970,1.6079,1.6284,1.6079,1.6284,72418,0
8/6/1970,1.6284,1.6284,1.5868,1.5868,175869,0
8/7/1970,1.5868,1.6079,1.5868,1.6079,70118,0
8/10/1970,1.6079,1.6079,1.5868,1.5868,31035,0
8/11/1970,1.5868,1.5868,1.545,1.5655,96554,0
8/12/1970,1.5655,1.5655,1.545,1.545,91958,0
8/13/1970,1.545,1.5655,1.545,1.545,36783,0
8/14/1970,1.545,1.5868,1.545,1.5655,121843,0
8/17/1970,1.5655,1.5868,1.5655,1.5655,66669,0
8/18/1970,1.5655,1.5868,1.5655,1.5655,95405,0
8/19/1970,1.5655,1.6079,1.5655,1.6079,32185,0
8/20/1970,1.6079,1.6284,1.6079,1.6079,166673,0
8/21/1970,1.6284,1.6489,1.6284,1.6284,108049,0
8/24/1970,1.6489,1.6913,1.6489,1.6913,128742,0
8/25/1970,1.6913,1.6913,1.6705,1.6913,139088,0
8/26/1970,1.6913,1.7333,1.6913,1.7127,319553,0
8/27/1970,1.7127,1.7127,1.6489,1.6705,222997,0
8/28/1970,1.6705,1.6913,1.6705,1.6705,124142,0
8/31/1970,1.6913,1.6913,1.6913,1.6913,136788,0
9/1/1970,1.6913,1.6913,1.6705,1.6913,142534,0
9/2/1970,1.6913,1.6913,1.6705,1.6913,35634,0
9/3/1970,1.6913,1.7746,1.6913,1.7533,149433,0
9/4/1970,1.7533,1.8165,1.7533,1.7957,179316,0
9/8/1970,1.7957,1.8165,1.7746,1.7957,221846,0
9/9/1970,1.7957,1.7957,1.7746,1.7957,62071,0
9/10/1970,1.8165,1.8165,1.8165,1.8165,81613,0
9/11/1970,1.8165,1.8165,1.7957,1.8165,70118,0
9/14/1970,1.7957,1.7957,1.7746,1.7746,43679,0
9/15/1970,1.7746,1.7957,1.6913,1.6913,112648,0
9/16/1970,1.6913,1.7127,1.6913,1.7127,73567,0
9/17/1970,1.7127,1.7333,1.6913,1.6913,252883,0
9/18/1970,1.6913,1.7533,1.6913,1.7127,331047,0
9/21/1970,1.7127,1.7533,1.6913,1.6913,206904,0
9/22/1970,1.6913,1.7333,1.6913,1.7333,93107,0
9/23/1970,1.7333,1.7746,1.7333,1.7333,100004,0
9/24/1970,1.7127,1.7127,1.6705,1.6705,220698,0
9/25/1970,1.6705,1.6913,1.6284,1.6705,179316,0
9/28/1970,1.6705,1.6705,1.6284,1.6489,127591,0
9/29/1970,1.6489,1.6489,1.6079,1.6489,158628,0
9/30/1970,1.6489,1.6489,1.6284,1.6489,240239,0
10/1/1970,1.6489,1.6489,1.6489,1.6489,140234,0
10/2/1970,1.6705,1.6913,1.6705,1.6913,205755,0
10/5/1970,1.6913,1.7333,1.6913,1.7333,72418,0
10/6/1970,1.7333,1.7957,1.7333,1.7746,770145,0
10/7/1970,1.7746,1.7957,1.7533,1.7957,380473,0
10/8/1970,1.7957,1.8787,1.7957,1.8376,506916,0
10/9/1970,1.8165,1.8165,1.7957,1.7957,275871,0
10/12/1970,1.7957,1.7957,1.7533,1.7533,167822,0
10/13/1970,1.7533,1.7533,1.7333,1.7533,96554,0
10/14/1970,1.7533,1.7533,1.7333,1.7333,82761,0
10/15/1970,1.7333,1.7333,1.7127,1.7127,90807,0
10/16/1970,1.6913,1.6913,1.6489,1.6913,156327,0
10/19/1970,1.6913,1.6913,1.6489,1.6913,117246,0
10/20/1970,1.6913,1.6913,1.6705,1.6913,100004,0
10/21/1970,1.7127,1.7333,1.7127,1.7127,287366,0
10/22/1970,1.7127,1.7127,1.7127,1.7127,68967,0
10/23/1970,1.7333,1.7333,1.7333,1.7333,113796,0
10/26/1970,1.7333,1.7533,1.7127,1.7127,71267,0
10/27/1970,1.7127,1.7127,1.7127,1.7127,57473,0
10/28/1970,1.7127,1.7127,1.7127,1.7127,116097,0
10/29/1970,1.7127,1.7533,1.7127,1.7333,104600,0
10/30/1970,1.7333,1.7533,1.7333,1.7333,90807,0
11/2/1970,1.7533,1.7533,1.7533,1.7533,54024,0
11/3/1970,1.7533,1.7957,1.7533,1.7957,108049,0
11/4/1970,1.7957,1.8165,1.7957,1.7957,112648,0
11/5/1970,1.7957,1.7957,1.7746,1.7957,165524,0
11/6/1970,1.7957,1.7957,1.7533,1.7533,323001,0
11/9/1970,1.7957,1.8165,1.7957,1.8165,158628,0
11/10/1970,1.8165,1.8165,1.8165,1.8165,83912,0
11/11/1970,1.8165,1.8587,1.8165,1.8376,378174,0
11/12/1970,1.8376,1.8376,1.7957,1.7957,88511,0
11/13/1970,1.7746,1.7746,1.7127,1.7127,1262118,0
11/17/1970,1.6913,1.7127,1.6913,1.6913,220698,0
11/18/1970,1.6913,1.6913,1.6705,1.6705,128742,0
11/19/1970,1.6705,1.6913,1.6705,1.6913,172422,0
11/20/1970,1.6913,1.7127,1.6913,1.6913,108049,0
11/23/1970,1.6913,1.7127,1.6913,1.7127,158628,0
11/24/1970,1.7333,1.7333,1.7333,1.7333,152879,0
11/25/1970,1.7333,1.7333,1.7127,1.7127,154030,0
11/27/1970,1.7127,1.7333,1.7127,1.7333,134489,0
11/30/1970,1.7333,1.7533,1.7127,1.7533,259780,0
12/1/1970,1.7533,1.7746,1.7533,1.7746,302310,0
12/2/1970,1.7746,1.8165,1.7746,1.8165,820720,0
12/3/1970,1.8165,1.8376,1.8165,1.8376,127591,0
12/4/1970,1.8376,1.8787,1.8376,1.8787,151731,0
12/7/1970,1.8997,1.942,1.8997,1.8997,244838,0
12/8/1970,1.8997,1.9214,1.8997,1.8997,62071,0
12/9/1970,1.8997,1.8997,1.8587,1.8587,78164,0
12/10/1970,1.8587,1.8997,1.8376,1.8997,147130,0
12/11/1970,1.8997,1.8997,1.8587,1.8787,104600,0
12/14/1970,1.8787,1.942,1.8787,1.942,191961,0
12/15/1970,1.942,1.942,1.9214,1.942,103451,0
12/16/1970,1.942,1.942,1.942,1.942,108049,0
12/17/1970,1.942,1.942,1.8997,1.9214,332198,0
12/18/1970,1.9214,1.9214,1.8787,1.8997,88511,0
12/21/1970,1.8997,1.9214,1.8997,1.8997,131037,0
12/22/1970,1.9214,1.9214,1.9214,1.9214,114946,0
12/23/1970,1.9214,1.942,1.9214,1.9214,111498,0
12/24/1970,1.9214,1.942,1.9214,1.942,41379,0
12/28/1970,1.942,1.942,1.942,1.942,54024,0
12/29/1970,1.942,1.942,1.9214,1.9214,179316,0
12/30/1970,1.9214,1.942,1.8997,1.8997,104600,0
12/31/1970,1.8997,1.8997,1.8787,1.8997,194260,0
1/4/1971,1.8787,1.8787,1.8587,1.8587,55175,0
1/5/1971,1.8587,1.9214,1.8587,1.8997,128742,0
1/6/1971,1.8997,1.942,1.8997,1.9214,168972,0
1/7/1971,1.942,1.9836,1.942,1.9622,323001,0
1/8/1971,1.9836,2.0249,1.9836,2.0043,725314,0
1/11/1971,2.0249,2.0463,2.0249,2.0249,186213,0
1/12/1971,2.0249,2.0883,2.0249,2.0249,159776,0
1/13/1971,2.0249,2.1508,2.0249,2.0883,351738,0
1/14/1971,2.0883,2.0883,2.0249,2.0463,166673,0
1/15/1971,2.0672,2.1088,2.0672,2.0883,194260,0
1/18/1971,2.0883,2.1088,2.0883,2.0883,120693,0
1/19/1971,2.0672,2.0672,2.0249,2.0463,110348,0
1/20/1971,2.0463,2.0672,2.0249,2.0463,172422,0
1/21/1971,2.0463,2.0672,2.0463,2.0672,191961,0
1/22/1971,2.0672,2.1088,2.0672,2.1088,126442,0
1/25/1971,2.1088,2.1921,2.1088,2.1717,257480,0
1/26/1971,2.1717,2.1717,2.1508,2.1508,175869,0
1/27/1971,2.1508,2.1921,2.1508,2.1921,216099,0
1/28/1971,2.1921,2.1921,2.1508,2.1921,241389,0
1/29/1971,2.1921,2.1921,2.1508,2.1717,677039,0
2/1/1971,2.1717,2.1717,2.1717,2.1717,503468,0
2/2/1971,2.1717,2.1921,2.1717,2.1717,350588,0
2/3/1971,2.1717,2.1921,2.1717,2.1921,104600,0
2/4/1971,2.1921,2.1921,2.1717,2.1717,64370,0
2/5/1971,2.1717,2.1717,2.1717,2.1717,51727,0
2/8/1971,2.1717,2.1921,2.1717,2.1921,408062,0
2/9/1971,2.1921,2.1921,2.1508,2.1717,158628,0
2/10/1971,2.1717,2.1717,2.1508,2.1717,245986,0
2/11/1971,2.1717,2.1717,2.1508,2.1508,290815,0
2/12/1971,2.1508,2.1508,2.1292,2.1508,133337,0
2/16/1971,2.1508,2.1717,2.1508,2.1508,280470,0
2/17/1971,2.1508,2.1717,2.1508,2.1717,158628,0
2/18/1971,2.1717,2.1717,2.1508,2.1717,183915,0
2/19/1971,2.1717,2.1717,2.1717,2.1717,60922,0
2/22/1971,2.1717,2.1717,2.1508,2.1508,163226,0
2/23/1971,2.1508,2.1508,2.1292,2.1508,73567,0
2/24/1971,2.1508,2.1508,2.1088,2.1292,129890,0
2/25/1971,2.1292,2.1508,2.1292,2.1508,60922,0
2/26/1971,2.1508,2.1717,2.0883,2.1292,158628,0
3/1/1971,2.1292,2.1508,2.0883,2.1088,67818,0
3/2/1971,2.1088,2.1088,2.0672,2.1088,180465,0
3/3/1971,2.1088,2.1292,2.0883,2.0883,79315,0
3/4/1971,2.0883,2.1088,2.0883,2.1088,201155,0
3/5/1971,2.1088,2.1292,2.0883,2.0883,362083,0
3/8/1971,2.0883,2.0883,2.0463,2.0672,179316,0
3/9/1971,2.0672,2.0672,2.0463,2.0672,516111,0
3/10/1971,2.0672,2.0672,2.0249,2.0463,97706,0
3/11/1971,2.0463,2.0672,2.0463,2.0463,193112,0
3/12/1971,2.0463,2.0883,2.0463,2.0883,113796,0
3/15/1971,2.0883,2.1088,2.0883,2.1088,65519,0
3/16/1971,2.1088,2.1508,2.1088,2.1508,201155,0
3/17/1971,2.1508,2.1508,2.1508,2.1508,89658,0
3/18/1971,2.1508,2.1717,2.1508,2.1717,106900,0
3/19/1971,2.1717,2.1717,2.1717,2.1717,62071,0
3/22/1971,2.1717,2.1921,2.1717,2.1717,93107,0
3/23/1971,2.1717,2.1921,2.1717,2.1717,875896,0
3/24/1971,2.1717,2.1717,2.1508,2.1508,311506,0
3/25/1971,2.1508,2.1508,2.1508,2.1508,65519,0
3/26/1971,2.1508,2.1508,2.1292,2.1508,175869,0
3/29/1971,2.1508,2.1508,2.1508,2.1508,52877,0
3/30/1971,2.1508,2.1508,2.1088,2.1088,64370,0
3/31/1971,2.1088,2.1088,2.0672,2.0883,167822,0
4/1/1971,2.0883,2.0883,2.0672,2.0883,44828,0
4/2/1971,2.0883,2.0883,2.0672,2.0883,44828,0
4/5/1971,2.0883,2.0883,2.0463,2.0672,78164,0
4/6/1971,2.0672,2.0672,2.0463,2.0672,194260,0
4/7/1971,2.0463,2.0463,2.0043,2.0249,159776,0
4/8/1971,2.0249,2.0463,2.0043,2.0249,1477067,0
4/12/1971,2.0249,2.0249,1.9836,1.9836,231042,0
4/13/1971,1.9836,2.0249,1.9836,2.0249,121843,0
4/14/1971,2.0249,2.0672,2.0043,2.0463,164373,0
4/15/1971,2.0463,2.1088,2.0463,2.1088,351738,0
4/16/1971,2.1292,2.1717,2.1292,2.1717,267827,0
4/19/1971,2.1717,2.1717,2.1717,2.1717,120693,0
4/20/1971,2.1717,2.1717,2.1717,2.1717,118397,0
4/21/1971,2.1717,2.1717,2.1717,2.1717,140234,0
4/22/1971,2.1921,2.2139,2.1921,2.1921,180465,0
4/23/1971,2.2139,2.2759,2.2139,2.2759,466684,0
4/26/1971,2.2759,2.2759,2.2544,2.2544,251733,0
4/27/1971,2.2544,2.2544,2.2342,2.2342,163226,0
4/28/1971,2.2342,2.2342,2.2139,2.2139,416107,0
4/29/1971,2.1921,2.1921,2.1508,2.1717,398865,0
4/30/1971,2.1717,2.1717,2.1508,2.1717,221846,0
5/3/1971,2.1717,2.1921,2.1717,2.1921,114946,0
5/4/1971,2.1921,2.1921,2.1717,2.1717,33336,0
5/5/1971,2.1717,2.1717,2.1508,2.1717,581631,0
5/6/1971,2.1717,2.2139,2.1508,2.1717,219549,0
5/7/1971,2.1717,2.1921,2.1717,2.1717,118397,0
5/10/1971,2.1921,2.2342,2.1921,2.2342,93107,0
5/11/1971,2.2342,2.3178,2.2342,2.3178,604622,0
5/12/1971,2.3178,2.3386,2.2972,2.3386,220698,0
5/13/1971,2.3386,2.3386,2.2972,2.2972,97706,0
5/14/1971,2.2972,2.3178,2.2972,2.3178,97706,0
5/17/1971,2.3178,2.3178,2.2972,2.2972,74715,0
5/18/1971,2.2972,2.2972,2.2759,2.2972,208055,0
5/19/1971,2.2972,2.3178,2.2972,2.2972,200009,0
5/20/1971,2.2972,2.3178,2.2972,2.2972,105750,0
5/21/1971,2.2972,2.3178,2.2972,2.2972,101154,0
5/24/1971,2.2972,2.2972,2.2544,2.2544,450593,0
5/25/1971,2.2544,2.2544,2.2342,2.2544,167822,0
5/26/1971,2.2544,2.2759,2.2544,2.2759,586229,0
5/27/1971,2.2759,2.2972,2.2544,2.2972,106900,0
5/28/1971,2.2972,2.2972,2.2759,2.2759,420707,0
6/1/1971,2.2759,2.2972,2.2759,2.2972,32185,0
6/2/1971,2.2972,2.3178,2.2972,2.2972,249436,0
6/3/1971,2.2972,2.2972,2.2342,2.2342,893137,0
6/4/1971,2.2342,2.2342,2.1921,2.1921,335645,0
6/7/1971,2.1921,2.1921,2.1717,2.1717,391970,0
6/8/1971,2.1717,2.1717,2.1292,2.1292,149433,0
6/9/1971,2.1292,2.1292,2.0463,2.0672,618414,0
6/10/1971,2.0883,2.1292,2.0883,2.1292,147130,0
6/11/1971,2.1292,2.1292,2.1088,2.1088,309207,0
6/14/1971,2.1088,2.1088,2.0463,2.0463,117246,0
6/15/1971,2.0463,2.0672,2.0463,2.0672,73567,0
6/16/1971,2.0883,2.1292,2.0883,2.1292,126442,0
6/17/1971,2.1088,2.1088,2.0672,2.0672,1187400,0
6/18/1971,2.0672,2.0672,2.0043,2.0043,190812,0
6/21/1971,2.0043,2.0249,2.0043,2.0043,98855,0
6/22/1971,2.0043,2.0043,2.0043,2.0043,356335,0
6/23/1971,2.0043,2.0249,2.0043,2.0043,140234,0
6/24/1971,2.0249,2.0249,2.0249,2.0249,36783,0
6/25/1971,2.0463,2.1088,2.0463,2.0883,87360,0
6/28/1971,2.0883,2.0883,2.0672,2.0672,109200,0
6/29/1971,2.0672,2.0883,2.0672,2.0672,106900,0
6/30/1971,2.0672,2.0672,2.0249,2.0672,263228,0
7/1/1971,2.0883,2.0883,2.0883,2.0883,67818,0
7/2/1971,2.0883,2.0883,2.0883,2.0883,62071,0
7/6/1971,2.0883,2.0883,2.0672,2.0883,81613,0
7/7/1971,2.0883,2.0883,2.0672,2.0672,90807,0
7/8/1971,2.0672,2.0672,2.0463,2.0672,58624,0
7/9/1971,2.0672,2.0672,2.0463,2.0463,129890,0
7/12/1971,2.0463,2.0672,2.0463,2.0672,127591,0
7/13/1971,2.0672,2.0672,2.0249,2.0249,77014,0
7/14/1971,2.0249,2.0249,2.0043,2.0043,81613,0
7/15/1971,1.9836,1.9836,1.8997,1.8997,117246,0
7/16/1971,1.9214,1.942,1.9214,1.9214,70118,0
7/19/1971,1.9214,1.9214,1.8997,1.9214,81613,0
7/20/1971,1.9214,1.9214,1.8997,1.9214,44828,0
7/21/1971,1.9214,1.9214,1.8997,1.8997,64370,0
7/22/1971,1.8787,1.8787,1.8376,1.8376,125294,0
7/23/1971,1.8376,1.8376,1.7746,1.7746,163226,0
7/26/1971,1.7746,1.7746,1.7127,1.7333,347140,0
7/27/1971,1.7333,1.7333,1.7127,1.7333,182765,0
7/28/1971,1.7333,1.7333,1.7127,1.7333,52877,0
7/29/1971,1.7127,1.7127,1.6913,1.7127,106900,0
7/30/1971,1.7127,1.7333,1.6913,1.7333,256331,0
8/2/1971,1.7333,1.7957,1.7333,1.7746,71267,0
8/3/1971,1.7746,1.7746,1.7533,1.7533,86210,0
8/4/1971,1.7533,1.7746,1.7533,1.7533,136788,0
8/5/1971,1.7746,1.7746,1.7746,1.7746,57473,0
8/6/1971,1.7746,1.7746,1.7533,1.7533,125294,0
8/9/1971,1.7746,1.7746,1.7127,1.7127,60922,0
8/10/1971,1.7127,1.7333,1.7127,1.7333,52877,0
8/11/1971,1.7333,1.7333,1.7127,1.7333,85061,0
8/12/1971,1.7333,1.7746,1.7333,1.7746,90807,0
8/13/1971,1.7746,1.7746,1.7127,1.7333,181617,0
8/16/1971,1.8165,1.8587,1.8165,1.8376,373577,0
8/17/1971,1.8376,1.8376,1.7957,1.8165,62071,0
8/18/1971,1.7957,1.7957,1.7533,1.7533,141385,0
8/19/1971,1.7533,1.7746,1.7333,1.7746,132189,0
8/20/1971,1.7746,1.7746,1.7533,1.7746,160925,0
8/23/1971,1.7746,1.8165,1.7746,1.7957,150578,0
8/24/1971,1.8165,1.8587,1.8165,1.8587,79315,0
8/25/1971,1.8787,1.9214,1.8787,1.8997,735659,0
8/26/1971,1.8997,1.8997,1.8787,1.8787,196560,0
8/27/1971,1.8787,1.8787,1.8787,1.8787,49428,0
8/30/1971,1.8787,1.8787,1.8587,1.8587,65519,0
8/31/1971,1.8587,1.8587,1.8376,1.8376,110348,0
9/1/1971,1.8376,1.8376,1.7957,1.7957,63221,0
9/2/1971,1.7957,1.7957,1.7533,1.7533,195409,0
9/3/1971,1.7533,1.7746,1.7533,1.7746,180465,0
9/7/1971,1.7746,1.7746,1.7333,1.7333,97706,0
9/8/1971,1.7533,1.7533,1.7533,1.7533,256331,0
9/9/1971,1.7533,1.7746,1.7533,1.7533,133337,0
9/10/1971,1.7533,1.7746,1.7533,1.7746,55175,0
9/13/1971,1.7746,1.7957,1.7533,1.7533,60922,0
9/14/1971,1.7533,1.7533,1.7333,1.7533,45979,0
9/15/1971,1.7533,1.7533,1.7333,1.7533,60922,0
9/16/1971,1.7533,1.7533,1.7333,1.7333,55175,0
9/17/1971,1.7333,1.7333,1.7333,1.7333,159776,0
9/20/1971,1.7333,1.7533,1.7333,1.7333,139088,0
9/21/1971,1.7333,1.7533,1.7333,1.7533,170120,0
9/22/1971,1.7533,1.7533,1.7333,1.7333,83912,0
9/23/1971,1.7333,1.7533,1.7333,1.7533,78164,0
9/24/1971,1.7533,1.7533,1.7333,1.7333,101154,0
9/27/1971,1.7333,1.7333,1.6913,1.6913,79315,0
9/28/1971,1.6913,1.7127,1.6913,1.6913,260927,0
9/29/1971,1.6913,1.6913,1.6284,1.6284,590829,0
9/30/1971,1.6284,1.6284,1.5242,1.545,1189699,0
10/1/1971,1.545,1.545,1.5242,1.545,581631,0
10/4/1971,1.545,1.5868,1.545,1.5655,345992,0
10/5/1971,1.5655,1.5655,1.545,1.545,188513,0
10/6/1971,1.545,1.6079,1.545,1.6079,142534,0
10/7/1971,1.6079,1.6079,1.5868,1.5868,303459,0
10/8/1971,1.5868,1.6079,1.5868,1.5868,513813,0
10/11/1971,1.5868,1.5868,1.5868,1.5868,152879,0
10/12/1971,1.5868,1.6079,1.5868,1.5868,106900,0
10/13/1971,1.5868,1.6079,1.5868,1.5868,37931,0
10/14/1971,1.5868,1.5868,1.5868,1.5868,267827,0
10/15/1971,1.5868,1.5868,1.5868,1.5868,98855,0
10/18/1971,1.5868,1.5868,1.5868,1.5868,172422,0
10/19/1971,1.5868,1.5868,1.5655,1.5868,296561,0
10/20/1971,1.5868,1.5868,1.5655,1.5655,285070,0
10/21/1971,1.5655,1.5868,1.5655,1.5655,82761,0
10/22/1971,1.5655,1.5868,1.5655,1.5655,160925,0
10/25/1971,1.5655,1.5655,1.545,1.545,440246,0
10/26/1971,1.545,1.545,1.5031,1.5031,64370,0
10/27/1971,1.4833,1.4833,1.4617,1.4833,226446,0
10/28/1971,1.4833,1.4833,1.4617,1.4833,152879,0
10/29/1971,1.4833,1.4833,1.4617,1.4833,1469021,0
11/1/1971,1.4833,1.4833,1.4617,1.4617,177018,0
11/2/1971,1.4617,1.4617,1.3781,1.3781,281620,0
11/3/1971,1.3781,1.4197,1.3781,1.4197,118397,0
11/4/1971,1.4197,1.4197,1.3988,1.3988,285070,0
11/5/1971,1.3781,1.3781,1.3572,1.3781,124142,0
11/8/1971,1.3781,1.3781,1.3363,1.3363,249436,0
11/9/1971,1.3363,1.3363,1.3157,1.3157,142534,0
11/10/1971,1.3157,1.3157,1.2328,1.2528,1200045,0
11/11/1971,1.2528,1.3157,1.2528,1.2948,122994,0
11/12/1971,1.2948,1.3157,1.273,1.3157,221846,0
11/15/1971,1.3157,1.3363,1.2948,1.2948,226446,0
11/16/1971,1.2948,1.3157,1.2948,1.3157,186213,0
11/17/1971,1.3157,1.3157,1.273,1.2948,368979,0
11/18/1971,1.2948,1.2948,1.2528,1.2528,247137,0
11/19/1971,1.2528,1.273,1.2528,1.273,63221,0
11/22/1971,1.273,1.3157,1.273,1.2948,217249,0
11/23/1971,1.2948,1.3157,1.273,1.2948,345992,0
11/24/1971,1.2948,1.3157,1.2528,1.273,242539,0
11/26/1971,1.2948,1.3572,1.2948,1.3572,198858,0
11/29/1971,1.3781,1.4197,1.3781,1.3781,480479,0
11/30/1971,1.3781,1.3988,1.3363,1.3781,185064,0
12/1/1971,1.3781,1.4197,1.3781,1.3988,285070,0
12/2/1971,1.3988,1.4617,1.3988,1.4197,268975,0
12/3/1971,1.4197,1.5031,1.4197,1.5031,157476,0
12/6/1971,1.5031,1.5242,1.4617,1.4617,111498,0
12/7/1971,1.4408,1.4408,1.3988,1.4197,442544,0
12/8/1971,1.4197,1.4408,1.3988,1.4197,172422,0
12/9/1971,1.4197,1.4408,1.4197,1.4408,118397,0
12/10/1971,1.4408,1.4617,1.4197,1.4617,193112,0
12/13/1971,1.4617,1.5031,1.4197,1.4197,651749,0
12/14/1971,1.4197,1.4197,1.3988,1.4197,179316,0
12/15/1971,1.4408,1.4617,1.4408,1.4408,160925,0
12/16/1971,1.4617,1.5031,1.4617,1.4833,462088,0
12/17/1971,1.5242,1.5655,1.5242,1.545,296561,0
12/20/1971,1.545,1.6079,1.545,1.545,402316,0
12/21/1971,1.545,1.545,1.4833,1.5031,826469,0
12/22/1971,1.5031,1.5242,1.5031,1.5031,168972,0
12/23/1971,1.5031,1.5242,1.5031,1.5031,109200,0
12/27/1971,1.5031,1.5242,1.4833,1.4833,144834,0
12/28/1971,1.4833,1.5031,1.4833,1.5031,271276,0
12/29/1971,1.5031,1.5031,1.4617,1.4833,339094,0
12/30/1971,1.4833,1.5031,1.4833,1.4833,198858,0
12/31/1971,1.4833,1.5031,1.4833,1.4833,135636,0
1/3/1972,1.4833,1.5242,1.4833,1.4833,149433,0
1/4/1972,1.4833,1.5242,1.4833,1.5031,65519,0
1/5/1972,1.5242,1.5655,1.5242,1.5655,214952,0
1/6/1972,1.5655,1.6079,1.5655,1.5868,1006935,0
1/7/1972,1.5868,1.5868,1.545,1.545,382773,0
1/10/1972,1.545,1.5655,1.5242,1.545,66669,0
1/11/1972,1.545,1.5655,1.545,1.545,177018,0
1/12/1972,1.545,1.5655,1.5242,1.5242,228744,0
1/13/1972,1.5242,1.5242,1.5031,1.5242,72418,0
1/14/1972,1.5242,1.545,1.5242,1.545,112648,0
1/17/1972,1.545,1.5655,1.545,1.5655,62071,0
1/18/1972,1.5655,1.5868,1.5655,1.5655,71267,0
1/19/1972,1.5655,1.5868,1.545,1.545,298863,0
1/20/1972,1.545,1.5655,1.4833,1.4833,149433,0
1/21/1972,1.4833,1.5242,1.4833,1.5242,312655,0
1/24/1972,1.5242,1.545,1.5031,1.5031,124142,0
1/25/1972,1.5242,1.545,1.5242,1.545,114946,0
1/26/1972,1.545,1.5655,1.5242,1.5242,217249,0
1/27/1972,1.5242,1.545,1.5242,1.5242,293115,0
1/28/1972,1.5242,1.5242,1.4617,1.5031,378174,0
1/31/1972,1.5031,1.5031,1.4408,1.4617,121843,0
2/1/1972,1.4617,1.4617,1.4197,1.4197,216099,0
2/2/1972,1.4197,1.4197,1.3781,1.3988,760948,0
